gender,height,weight,age,family,rich,curse,can_fly,popular,profession_group,hair_color,clothing_color,eyes_color,skill_color,weapon,equipment,str,int,dex,lux,isWind_Archer
1,198,69,12,0,0,0,1,1,5,3,5,5,5,1,1,5165,6874,5976,7463,0
0,142,40,30,1,0,0,0,1,4,1,3,2,1,1,1,6023,13,6084,5079,0
0,153,113,20,1,1,1,0,0,4,3,1,4,3,5,1,9582,5466,6530,7219,0
1,164,54,22,0,0,1,1,0,4,7,7,6,1,1,4,3907,5106,6077,9665,0
1,168,61,10,1,1,0,0,0,5,5,2,1,2,4,3,724,3172,8584,7721,1
1,183,45,55,1,1,1,1,0,3,4,4,4,3,1,2,3532,3634,1862,8442,0
0,173,99,53,1,0,0,1,0,4,1,1,1,3,1,4,3220,3955,3223,6898,0
1,175,77,17,1,1,1,0,1,5,1,7,3,7,1,1,6545,235,6808,4334,0
1,171,93,45,1,1,1,0,1,5,7,1,2,7,4,4,3144,6563,561,4169,1
0,204,63,25,0,0,1,0,1,1,7,2,3,3,2,4,1943,7211,5854,3456,0
0,156,98,57,1,0,0,0,0,1,3,1,5,1,2,4,307,9197,6875,6630,0
1,170,112,10,1,1,1,1,1,2,7,1,6,7,3,2,3146,1449,5928,1929,0
0,209,53,31,1,0,1,1,1,1,2,5,1,1,5,5,4888,1600,7278,3699,0
1,175,96,31,1,0,1,1,0,3,2,7,1,2,5,3,5047,4810,7193,4258,0
1,156,101,44,0,1,0,0,1,3,1,3,2,6,4,4,4350,8554,2124,9935,1
0,152,90,41,0,1,0,0,0,4,3,1,5,7,6,1,9780,3063,5435,2199,0
1,141,118,24,0,0,0,1,1,1,5,6,5,7,2,5,4487,8321,8582,169,0
1,142,121,12,0,0,1,0,0,2,1,1,1,5,6,2,8026,7013,5005,9535,0
1,171,111,28,1,1,1,0,0,2,4,5,7,7,4,5,1378,9273,1225,2709,1
1,170,106,33,1,1,0,0,1,3,5,4,2,3,6,2,8529,870,9144,2111,0
1,145,64,46,0,1,0,0,0,2,5,4,3,4,2,4,476,1028,2255,624,0
0,186,97,40,0,0,1,0,0,5,7,1,7,5,6,2,3487,577,8550,3492,0
0,201,122,43,1,1,0,1,1,4,4,7,7,6,4,2,5737,426,1512,892,0
0,196,65,19,1,0,1,0,1,5,1,3,4,4,5,3,122,313,4871,8519,0
1,144,123,11,0,1,0,0,1,1,5,1,1,2,4,5,4498,7090,2890,1657,1
1,144,123,56,1,0,0,0,1,1,2,2,1,4,4,5,462,7926,3757,5603,1
1,200,41,49,1,0,1,1,1,3,3,3,6,1,4,2,5900,3007,6126,9588,1
0,205,43,59,1,1,1,1,0,5,5,6,1,7,4,1,5997,2601,8516,6163,0
1,187,71,50,1,1,1,1,1,3,6,1,2,2,1,4,8254,7979,6258,1596,0
1,191,82,40,0,1,1,1,0,4,5,3,7,2,6,4,6347,6237,341,5670,0
1,202,108,58,0,0,0,1,1,2,5,2,1,7,5,5,7563,8463,3032,725,0
1,167,110,39,1,0,1,0,1,5,6,5,1,1,2,2,2093,826,9402,6680,0
1,143,49,50,0,1,1,0,1,3,3,3,3,3,1,4,6709,1134,704,6311,0
1,174,40,19,0,1,0,1,1,2,4,1,5,6,3,1,5643,4716,689,6811,0
1,170,97,24,0,0,1,1,0,2,4,4,2,1,4,5,931,329,5523,7682,1
1,173,43,21,0,0,0,0,1,4,1,5,1,7,6,5,5372,4405,5110,7909,0
1,159,40,19,0,1,0,0,0,2,1,4,3,4,1,1,8149,948,4305,2071,0
1,184,42,22,0,0,1,0,0,3,4,7,6,3,1,3,9626,931,5845,1219,0
0,198,65,37,1,1,0,0,0,3,3,6,2,1,1,2,8522,7020,4855,4222,0
1,143,122,13,0,0,0,1,0,2,2,1,5,4,3,4,6528,5086,8670,2339,0
1,186,50,20,0,0,1,0,1,2,3,4,6,3,3,5,7461,7102,7422,3397,0
1,174,100,53,0,1,1,1,0,3,5,5,4,1,5,4,2505,9093,1327,3231,0
1,178,105,17,0,0,1,1,1,4,5,2,5,5,5,5,4516,9853,8690,1559,0
1,166,82,29,1,0,0,1,1,3,7,7,7,4,2,2,9044,5036,1272,4621,0
0,200,73,29,0,1,1,0,1,1,4,3,3,1,5,3,4531,1531,5482,2747,0
1,188,119,16,0,0,1,1,0,1,7,5,6,6,1,4,8508,3519,6303,6024,0
0,146,45,40,0,0,0,1,0,2,6,3,1,4,2,4,627,9863,5762,7704,0
0,195,80,28,1,0,0,0,0,3,1,6,1,3,1,2,5690,9759,7758,9996,0
0,204,62,57,0,0,1,1,0,2,3,4,3,7,4,3,3501,5346,2115,692,0
1,204,129,58,1,1,0,1,0,1,5,2,2,7,2,2,7388,7897,766,8952,0
1,166,54,28,1,1,0,0,1,2,1,2,4,1,1,2,3628,385,1104,3574,0
1,184,58,40,1,1,0,1,1,1,2,6,7,5,6,3,6487,328,5911,6407,0
0,179,67,31,1,1,1,0,0,5,1,2,7,7,1,3,7288,3007,2536,2429,0
1,183,125,41,0,0,1,0,0,1,1,5,6,7,5,2,5516,7558,5019,3782,0
0,206,72,56,0,0,1,1,0,3,1,1,7,1,2,2,488,7584,2297,7343,0
0,202,106,38,0,0,1,0,0,1,4,2,1,1,3,4,220,9128,6574,1702,0
1,162,93,47,0,0,0,0,0,3,3,6,5,3,5,2,8688,3996,4443,9222,0
0,183,52,23,1,1,1,0,0,1,7,5,2,4,1,5,4646,2416,8948,6042,0
0,183,93,40,1,0,0,0,1,3,1,7,3,5,3,1,2909,4787,5122,987,0
0,162,55,29,1,1,1,1,0,1,3,2,2,4,2,4,1402,9901,8250,5733,0
0,193,118,46,1,1,1,0,0,2,1,5,3,7,1,4,9210,6717,2115,4096,0
1,185,97,51,1,1,1,0,1,1,3,2,2,3,3,5,5127,2462,5143,7687,0
1,181,129,18,1,1,1,0,1,5,2,2,5,1,6,4,3901,28,5107,4437,0
1,155,101,45,0,0,0,0,1,4,1,5,5,3,3,4,873,9440,5973,2187,0
0,162,74,24,1,1,1,1,0,3,1,1,4,7,4,3,9749,9769,3044,4556,0
0,202,116,38,0,1,0,0,1,2,7,3,6,5,6,3,3221,9925,383,1438,0
0,174,106,43,1,1,0,1,0,1,3,6,2,5,3,4,9731,9284,4028,6840,0
1,151,88,43,1,0,0,0,0,1,7,4,5,3,3,2,8942,6094,9936,6346,0
0,203,101,27,1,1,0,0,1,1,1,3,2,4,1,1,2845,6175,2334,6749,0
1,177,43,26,0,0,1,0,0,2,1,3,4,1,3,5,1854,8806,2075,3324,0
1,172,94,14,1,1,1,0,1,2,2,4,4,5,2,3,7592,2751,9793,9406,0
0,173,84,48,1,1,0,0,0,5,6,3,5,5,4,4,5078,6132,2555,3263,0
1,188,88,48,1,0,1,1,0,3,4,1,1,1,6,1,9047,3119,7371,6085,0
0,191,82,26,1,0,1,0,0,2,1,2,3,2,1,3,4195,6018,5940,9814,0
0,198,111,48,1,1,0,0,1,5,4,6,5,4,2,3,4471,2127,1025,2672,0
1,179,95,17,1,1,0,1,0,2,2,3,1,6,3,5,4932,9829,1435,3464,0
0,187,52,28,1,0,0,0,1,3,5,3,1,1,2,1,2565,2116,4325,2132,0
0,180,109,24,0,0,1,0,1,1,3,7,4,5,5,1,7485,4169,6693,7553,0
1,143,83,23,0,0,1,0,1,3,5,7,4,4,3,3,4622,59,4895,4420,0
1,176,102,24,1,0,0,0,1,3,5,2,7,3,4,3,4195,5256,6032,4516,1
1,201,122,55,1,1,1,1,0,3,1,6,1,2,5,2,8369,8182,3031,3587,0
1,176,61,43,1,1,0,1,0,3,1,2,5,2,1,2,1660,2002,349,3561,0
1,171,75,48,0,0,0,0,1,1,2,6,7,3,4,5,8424,323,5192,4973,1
0,148,53,37,1,1,1,1,1,5,1,7,6,1,4,4,7695,7080,8642,8066,0
0,148,77,10,0,1,0,1,1,2,3,3,5,7,1,4,7892,4134,751,6705,0
1,150,41,28,1,1,1,1,0,4,5,5,3,7,2,5,558,4538,403,4915,0
1,176,128,19,1,0,1,1,0,5,2,4,6,2,5,5,7815,9547,4067,7264,0
0,187,47,11,1,1,1,1,0,5,4,7,3,4,5,5,4840,3801,3375,955,0
1,164,109,57,0,0,1,0,1,2,2,2,6,2,2,1,8151,8104,3616,1823,0
1,205,79,41,1,0,0,1,0,1,5,6,6,3,2,4,3715,3008,8356,5945,0
1,159,96,49,0,0,0,1,1,5,3,7,2,1,1,5,7506,8946,3983,4870,0
1,205,98,52,0,1,0,0,0,2,1,5,2,3,5,4,7962,6947,694,9362,0
0,186,90,46,0,0,0,1,0,5,5,5,1,2,1,3,1480,2821,2934,4118,0
0,189,116,54,1,1,0,1,1,3,2,7,1,7,5,1,2454,2987,1961,7488,0
0,206,109,16,0,0,1,0,0,4,7,6,6,3,3,2,8611,380,4506,2422,0
1,146,78,38,0,0,1,1,0,2,4,4,5,3,6,3,223,6968,8000,4263,0
1,207,98,53,0,0,0,0,0,1,5,1,1,3,5,3,6035,6578,456,5102,0
1,174,100,51,0,1,0,1,1,1,2,6,6,6,1,2,1643,7066,5167,3284,0
1,172,122,16,0,1,0,1,1,4,7,4,5,3,1,4,6944,8112,3638,4418,0
0,170,48,33,0,1,0,1,1,2,2,4,6,7,1,3,7347,5621,651,7983,0
1,163,117,24,1,1,1,1,0,3,7,7,5,3,5,5,4683,5620,9696,616,0
0,195,100,57,0,1,0,0,0,5,2,1,1,7,3,4,7288,7627,467,7951,0
1,159,108,16,1,1,1,0,0,1,3,5,1,6,6,2,8413,2668,4890,1841,0
0,148,61,15,0,1,1,1,1,5,6,6,7,6,2,1,3817,5935,9920,6290,0
1,193,87,49,1,1,0,0,0,3,3,3,7,4,5,5,1186,3348,4737,5127,0
0,205,115,44,0,1,1,1,1,4,4,5,3,4,2,4,4622,8421,4679,4278,0
1,149,56,28,0,1,1,1,0,1,5,2,4,4,4,1,6469,9395,167,3046,1
0,152,104,34,1,0,0,1,1,3,2,6,3,5,2,3,419,6570,462,9304,0
0,179,73,58,1,1,1,0,1,2,4,1,5,4,3,3,1947,2107,9804,5964,0
0,165,112,11,0,1,1,1,0,5,1,1,5,6,4,2,1853,7507,7002,2517,0
0,188,91,33,1,0,1,0,0,2,4,7,2,1,1,3,665,7759,2585,8320,0
1,194,122,47,1,1,0,1,0,5,4,4,4,7,2,1,2040,4366,4628,8749,0
1,164,70,57,1,0,1,1,1,2,5,3,1,2,3,2,5716,7587,7916,5413,0
0,170,43,17,1,1,0,0,1,5,7,7,2,1,5,3,5207,71,8496,3394,0
0,143,126,37,0,0,1,1,0,4,5,2,1,3,2,1,4961,8224,1097,8601,0
0,157,40,27,1,0,1,1,0,3,1,5,1,5,4,5,7584,265,2043,4015,0
1,172,63,49,0,1,0,1,0,3,2,1,1,7,3,1,6229,1785,9476,9116,0
1,195,51,20,1,1,0,1,1,1,4,5,1,6,2,5,5572,5137,6588,5541,0
0,152,88,37,1,1,0,1,1,5,3,3,3,7,4,1,4133,7535,6075,7305,0
0,199,96,28,0,1,0,1,1,2,3,6,3,1,1,5,5538,221,1323,6897,0
0,195,112,36,0,1,0,0,0,1,7,7,7,6,1,2,1157,1715,7715,9305,0
1,155,91,59,1,0,0,1,0,2,5,7,6,2,6,4,2934,1921,3874,5328,0
0,185,117,15,0,0,0,1,1,4,1,6,5,3,1,2,6614,8613,8612,8553,0
0,205,66,11,0,0,0,0,1,4,1,4,5,1,1,1,7537,878,4441,4836,0
0,168,46,42,1,0,1,1,0,1,4,7,1,1,3,1,2474,7392,1060,2053,0
1,160,115,39,0,1,1,1,1,1,2,6,4,6,4,5,734,1877,3679,1481,1
1,147,84,22,0,0,1,0,1,3,2,7,6,5,1,4,1781,7718,42,4891,0
1,171,84,53,0,0,0,0,1,2,7,2,1,6,2,5,5638,9005,3116,8865,0
0,148,100,22,1,0,0,1,0,1,5,4,4,7,6,5,3100,4623,2559,2632,0
0,150,53,43,0,1,1,0,1,5,2,4,1,6,2,1,988,6300,6071,6576,0
1,150,108,11,1,1,0,0,0,2,1,7,3,2,6,4,5124,1379,6522,3494,0
0,199,106,24,0,0,1,0,1,2,1,4,6,1,3,5,4573,3681,581,1320,0
1,206,115,52,1,0,0,0,1,2,4,2,5,7,1,4,2832,2915,2423,7918,0
1,170,97,13,1,1,1,1,0,4,3,4,4,4,2,4,7004,8816,7132,3144,0
1,149,127,39,1,0,0,0,0,1,2,4,6,2,5,2,2788,2825,7029,5004,0
0,172,129,53,0,0,0,1,0,4,2,1,3,6,2,5,130,5824,8761,3588,0
0,165,107,34,0,0,0,1,0,3,7,3,7,5,5,5,5162,9377,4433,4702,0
0,150,82,11,1,1,1,1,1,3,5,5,1,2,3,1,9220,1682,9365,8755,0
1,190,41,37,1,1,0,0,1,1,6,4,2,7,1,1,3094,7364,3508,3622,0
0,181,45,26,1,0,1,1,1,1,1,2,2,1,2,4,2948,7131,4441,1910,0
0,153,86,39,1,1,0,1,0,4,1,5,5,1,3,5,229,6511,60,7162,0
0,167,78,22,0,0,0,0,1,2,1,2,7,5,6,3,9049,4448,5230,7583,0
1,153,129,54,1,1,0,0,0,5,2,6,6,1,1,4,3286,791,7199,3099,0
1,149,128,34,1,1,0,1,0,3,3,1,3,7,5,1,9631,4809,201,5678,0
0,148,107,53,1,1,1,0,1,1,4,4,1,5,5,4,4799,1387,1015,7210,0
1,140,87,51,0,0,0,0,0,5,7,6,6,3,4,4,8740,137,7996,6814,1
1,167,74,58,1,1,0,1,0,3,1,3,6,3,6,1,9397,8866,7485,5691,0
1,204,45,13,0,0,1,1,0,2,1,5,3,2,3,1,6440,6230,3644,5057,0
1,188,79,40,1,0,0,1,1,4,3,2,5,4,4,4,2556,820,9921,4985,1
0,187,125,48,1,1,0,0,0,2,1,5,7,1,5,4,9184,6626,5944,2413,0
0,140,81,50,0,1,1,1,0,3,4,6,7,1,2,2,4253,1113,7902,1894,0
0,171,122,11,0,0,1,0,1,5,2,2,5,3,1,2,3360,8628,2154,5714,0
1,150,84,26,0,1,0,0,0,2,3,7,7,6,3,5,1780,6536,597,4592,0
0,205,127,46,1,0,0,1,1,2,7,4,6,4,4,3,4835,3880,4131,1263,0
1,168,127,48,0,0,0,0,0,2,1,7,7,3,3,5,9094,6383,7036,8913,0
1,200,61,53,0,0,1,0,1,5,1,7,5,2,2,4,6707,4564,7432,4749,0
0,168,75,34,1,0,0,1,0,3,3,5,7,5,2,4,2217,5691,8793,650,0
0,169,95,16,1,1,1,0,1,4,3,7,1,2,3,5,6701,8435,8823,8925,0
0,158,54,28,0,0,0,0,0,3,6,4,5,1,5,5,5634,6119,7673,6773,0
1,162,121,39,0,1,1,0,0,1,6,4,2,6,4,2,4123,9103,4651,3764,1
1,204,55,55,0,1,0,0,1,5,3,1,2,5,3,4,6433,7595,1284,7914,0
1,185,94,10,0,0,0,1,0,1,4,2,7,5,2,1,1449,3516,9418,8568,0
0,199,86,46,0,0,0,1,1,3,7,7,4,1,2,3,4604,3520,943,2435,0
1,199,63,44,0,0,1,0,1,5,4,5,7,2,2,1,2708,2596,5350,1808,0
1,147,60,31,0,1,1,1,1,1,7,4,6,1,5,1,6598,7782,6308,2875,0
1,205,69,52,0,1,1,1,1,3,3,3,2,3,2,1,5959,3717,3619,962,0
0,173,52,24,0,1,0,0,0,3,6,2,6,5,3,5,3756,3304,9079,6517,0
1,144,126,37,1,1,0,0,1,3,4,6,2,6,1,5,1511,6134,2233,437,0
0,147,79,31,1,0,0,1,0,3,1,4,5,7,1,4,8273,1565,1959,2674,0
1,178,71,46,1,1,0,1,1,5,5,4,7,6,1,3,3368,3392,8000,9367,0
1,191,78,14,1,1,1,0,0,2,4,3,3,7,5,2,8038,9505,6733,8192,0
1,182,80,14,0,0,0,0,1,3,5,1,6,3,3,5,2006,6809,4227,628,0
1,204,48,54,0,0,1,0,0,4,7,6,1,6,1,3,9086,351,9341,989,0
0,205,85,16,0,0,0,1,0,5,5,3,3,2,1,4,8496,5166,7931,4001,0
0,186,98,13,0,0,1,0,1,3,4,4,5,1,3,4,400,9492,3980,4762,0
1,182,126,28,1,1,0,1,0,1,2,4,2,7,6,1,843,8768,4328,9025,0
1,195,76,11,0,0,0,1,0,4,4,1,7,1,5,1,7343,5555,7017,3924,0
0,201,116,46,0,1,1,0,0,3,2,6,7,1,2,4,4919,5001,9538,4965,0
1,178,67,29,1,0,1,0,1,4,6,3,7,6,5,5,2284,9348,9370,7456,0
1,176,54,51,0,1,0,1,1,1,6,1,2,5,3,1,2728,977,8499,2395,0
1,186,86,54,0,0,1,1,1,3,4,3,4,6,2,2,1501,8216,2625,4374,0
1,142,90,40,0,0,1,1,1,2,2,1,4,2,5,1,7532,9185,3236,6822,0
1,150,71,49,0,1,0,0,1,4,2,1,7,3,6,1,4989,3907,3240,7545,0
1,179,99,50,1,0,1,0,0,2,6,5,3,3,2,2,9671,7251,6452,2873,0
0,144,52,17,0,1,0,1,0,1,7,5,3,6,4,4,5984,9963,2452,7538,0
0,191,96,39,0,0,1,1,0,3,7,3,4,7,2,5,773,8527,972,5705,0
0,140,54,14,1,0,1,1,1,2,5,5,1,7,6,5,6624,6449,7845,3227,0
0,199,60,46,0,1,0,0,0,2,5,2,7,3,6,3,2948,8401,6534,5968,0
1,153,54,59,1,1,0,0,0,4,6,6,2,3,4,1,5087,4791,1360,237,1
1,164,116,23,0,0,0,1,1,4,6,3,1,5,2,3,2136,2943,1746,6475,0
0,141,54,44,0,1,1,1,1,5,3,3,7,7,6,2,9599,1597,7960,5249,0
0,164,66,15,0,0,0,0,0,5,2,3,6,4,1,5,2940,92,6104,1192,0
0,153,52,37,1,0,1,0,0,1,1,5,2,1,3,4,7102,5688,6800,4707,0
0,149,54,51,1,1,0,1,1,2,1,6,5,7,6,2,2410,1593,7655,2596,0
1,198,120,18,1,1,0,0,0,1,1,6,1,1,5,2,7407,4959,7718,836,0
1,140,58,37,1,1,1,1,1,1,5,4,1,3,1,3,6874,5525,6851,6747,0
1,146,80,48,1,1,1,0,0,4,4,3,3,5,2,4,1544,6310,7963,4214,0
0,197,43,36,1,0,0,0,0,4,2,5,3,7,6,2,3222,8549,8744,3742,0
1,199,114,47,1,1,0,1,0,1,6,1,7,6,2,5,8051,8469,6949,7843,0
1,142,113,55,1,1,0,0,0,5,6,5,3,6,1,5,6052,1799,4355,2862,0
1,145,56,37,1,1,1,0,1,1,4,6,4,1,2,5,3148,6311,9218,1569,0
1,145,91,54,0,0,0,1,1,2,2,2,5,1,1,3,26,7429,7815,6480,0
1,177,99,33,0,0,1,1,0,3,7,4,2,1,3,5,5942,8395,5404,936,0
0,205,84,47,1,1,1,0,1,1,6,1,5,3,2,3,782,1054,7354,8652,0
1,199,92,10,0,1,1,0,1,3,1,3,2,3,4,2,2139,9587,1184,7234,1
0,183,46,57,0,1,0,1,0,5,7,1,5,6,1,2,489,1508,7804,4770,0
0,157,115,37,1,0,1,1,1,3,1,2,1,1,3,3,1204,8405,4301,3724,0
1,164,51,46,0,0,0,1,1,3,2,2,3,1,2,1,1484,7828,27,2834,0
0,169,80,45,1,0,0,0,1,1,6,5,4,2,3,5,5074,9761,3248,855,0
1,148,67,34,0,1,1,0,1,2,2,2,1,4,2,2,4262,2177,443,531,0
0,143,80,38,1,0,1,1,1,4,1,5,7,4,4,4,9104,2915,9275,5260,0
1,184,124,24,1,1,0,0,1,5,5,1,4,5,6,4,527,804,3882,3129,0
0,206,57,56,1,1,0,0,0,4,6,5,3,7,2,3,3422,6920,3251,3460,0
1,145,120,28,0,0,0,0,0,2,6,3,4,2,1,2,3100,3466,2533,3776,0
0,157,93,17,1,0,0,0,0,2,7,7,3,5,1,3,3811,5676,7724,3680,0
0,204,106,57,0,0,1,0,1,4,2,3,6,2,6,5,2821,9250,3488,8228,0
1,207,51,42,0,0,1,1,1,2,1,7,4,1,6,3,1784,4927,2478,9749,0
0,196,89,36,1,1,0,1,1,4,3,3,5,7,4,4,4796,7189,3281,7525,0
1,146,78,50,0,1,0,1,1,1,3,1,1,6,3,2,3393,2886,7966,8105,0
1,160,84,19,0,1,1,1,0,5,5,6,2,4,4,5,6611,4031,9307,250,1
1,163,116,10,0,0,1,1,1,3,1,7,1,3,1,1,5413,1998,9559,4344,0
0,190,65,30,1,1,0,1,0,4,1,6,5,7,1,4,4438,8008,9363,5119,0
1,208,52,18,1,1,0,1,1,2,2,3,5,3,4,2,6501,8252,4901,7712,1
1,163,54,54,1,1,0,0,0,3,2,7,7,7,5,2,5650,6499,1248,6094,0
0,182,62,15,0,1,1,1,1,1,2,4,4,3,2,5,1237,8073,5109,5441,0
0,200,123,51,0,0,0,0,1,1,2,2,3,2,5,3,1732,7371,7353,3707,0
1,204,41,49,1,1,1,0,0,5,6,7,5,7,3,5,3829,4586,3974,481,0
0,145,52,30,0,0,1,1,1,2,4,2,2,1,3,3,9800,8714,1072,5969,0
0,192,86,38,1,1,1,1,0,2,1,7,3,5,2,5,7244,1326,517,4703,0
1,202,47,24,0,0,1,0,0,3,5,5,3,5,4,2,837,8014,8104,9242,1
1,174,64,20,1,0,1,0,1,3,7,1,7,1,2,3,7831,7108,3562,4932,0
0,181,83,48,0,0,0,1,0,4,6,2,5,3,5,4,9946,6575,2616,4605,0
0,140,59,11,0,0,1,0,1,2,1,6,5,5,2,3,7473,9228,4287,5913,0
1,176,99,29,0,1,0,1,0,4,1,4,5,6,4,4,7252,2482,3941,710,1
1,177,108,17,1,1,1,1,1,1,5,3,5,5,3,3,2417,8744,1920,8322,0
0,207,73,40,1,0,1,1,1,1,6,3,5,5,6,2,9962,6450,7010,6829,0
1,144,73,52,0,0,0,0,0,5,6,6,7,3,4,3,9195,9498,2554,3937,1
1,146,99,30,1,1,1,1,0,1,7,2,2,2,4,1,8333,7907,3188,2211,1
1,160,107,43,1,0,0,1,0,5,4,5,4,6,4,1,4400,1556,7619,6937,1
1,195,55,10,1,1,0,1,0,2,5,1,3,6,5,4,4923,5803,3622,4056,0
1,205,124,54,0,0,1,0,0,4,4,2,4,3,2,5,2778,6956,6524,5594,0
1,180,126,27,0,0,0,1,0,4,4,7,1,7,4,3,7352,1278,4437,7857,1
0,142,66,30,1,0,0,1,0,3,1,7,4,7,2,3,8058,4416,802,6718,0
0,208,54,30,0,0,0,0,1,4,3,4,1,3,4,3,408,8098,6876,5913,0
0,171,80,40,0,1,1,1,0,1,5,6,4,1,5,5,8487,6399,2583,3351,0
0,161,97,22,1,1,0,0,0,1,1,6,4,3,3,4,2920,3580,3413,7868,0
1,152,60,20,0,0,1,0,1,4,4,1,2,2,5,4,5095,9227,9803,4870,0
1,190,54,56,0,0,1,1,1,1,6,7,3,3,3,1,7748,3851,8817,9781,0
1,191,84,19,0,1,1,0,0,2,3,1,5,2,3,2,1438,7401,719,4917,0
1,141,108,38,0,0,0,1,0,2,3,6,5,2,6,1,8220,47,1094,1249,0
1,167,98,26,1,1,1,0,1,2,1,3,3,3,1,5,7978,8986,6887,3199,0
0,174,102,36,0,1,0,1,1,1,6,4,6,3,5,3,7791,5579,7790,792,0
1,168,85,55,1,0,0,0,0,1,6,3,7,1,3,2,2110,1066,3289,7779,0
0,165,53,13,1,1,0,0,1,3,6,5,5,7,1,2,127,8891,8264,2083,0
1,157,79,37,0,0,0,0,1,3,3,3,3,4,2,3,2440,6866,5234,8425,0
0,177,95,51,1,0,1,1,0,4,2,5,1,6,6,2,2441,276,88,3385,0
0,204,81,50,0,0,0,0,0,3,4,5,5,6,5,5,4707,6216,4488,9392,0
1,178,87,50,1,0,1,0,1,2,6,1,7,5,5,2,1689,966,4293,7299,0
1,208,75,37,0,1,0,0,0,4,4,5,7,2,6,5,3063,3715,7021,6690,0
1,166,77,42,0,1,1,1,0,5,2,6,1,2,2,4,5840,3935,8781,3074,0
1,155,81,45,0,0,0,1,1,5,5,6,6,4,6,5,8869,6158,6925,1848,0
1,153,123,56,0,0,0,1,1,4,1,5,5,5,3,2,957,9623,875,7622,0
1,152,129,20,0,0,0,0,0,1,5,7,4,5,1,2,9119,4912,7694,8882,0
1,200,90,14,0,1,0,0,0,3,3,4,3,1,3,4,2803,6469,6801,8180,0
0,169,81,39,1,1,1,1,1,1,6,6,1,6,3,2,6048,9040,3930,3002,0
0,162,66,31,1,0,1,1,0,3,6,1,6,1,4,2,5875,630,5667,2696,0
0,194,80,56,0,1,1,1,0,3,1,5,2,6,5,1,3762,5245,7117,8775,0
1,147,112,24,0,1,1,1,0,3,4,6,7,4,4,3,2185,3987,7696,2371,1
0,151,68,57,1,1,1,1,1,5,5,5,3,3,3,1,1688,3428,8711,6334,0
1,206,128,41,1,1,1,0,1,3,7,7,1,1,3,4,5896,2293,7134,8665,0
0,195,95,17,1,0,0,1,0,5,7,4,2,7,6,3,972,6623,4400,8662,0
1,148,54,32,1,0,0,0,0,4,5,5,5,4,3,3,7721,5373,8484,3338,0
1,159,75,22,1,1,0,0,1,1,1,7,2,4,6,3,554,3225,7554,1765,0
1,161,103,29,0,0,0,1,1,4,1,1,6,7,6,3,1089,7586,3085,404,0
1,173,119,58,0,1,0,1,0,4,7,7,7,3,1,1,7560,2933,3361,4303,0
0,193,112,27,0,1,1,0,1,2,6,5,5,4,3,4,9561,9866,3348,4938,0
0,202,79,48,1,1,0,1,0,3,6,1,3,3,3,1,4107,9161,1326,9259,0
0,151,107,40,0,1,0,0,0,3,2,4,7,3,6,2,443,3577,6728,7719,0
0,157,127,41,1,0,1,1,0,2,2,4,6,2,4,4,3755,1921,4977,4297,0
1,190,40,50,0,1,0,0,1,3,2,1,6,3,6,2,2625,5688,7641,1667,0
0,207,69,43,0,1,1,0,1,1,7,7,7,7,1,1,4342,9041,7472,6281,0
1,207,56,19,0,1,0,0,1,2,5,7,3,5,1,3,1109,9488,8838,3227,0
0,164,122,17,0,0,0,0,0,3,6,6,6,2,1,5,5236,2809,7131,8115,0
0,160,53,21,1,0,1,0,0,4,3,2,6,5,4,1,2631,488,373,1851,0
0,185,48,44,1,1,1,0,1,3,2,3,1,5,6,5,5579,61,5605,1539,0
0,147,77,32,0,1,0,1,0,3,3,7,4,1,3,5,8147,6001,9589,7674,0
0,179,76,59,0,1,1,1,0,2,4,2,1,7,3,5,4122,9442,8700,6915,0
0,191,94,45,0,0,0,1,1,3,3,6,2,4,2,3,4202,4133,1454,3467,0
0,206,127,39,0,1,1,0,1,1,1,3,3,2,1,5,5726,2824,3624,4703,0
1,165,124,41,1,1,0,1,1,1,3,5,5,7,1,4,5476,2263,542,7112,0
0,141,115,34,0,0,1,0,1,4,1,1,3,3,2,1,2585,8894,8853,2464,0
1,171,83,53,1,0,0,1,1,3,2,7,7,6,4,2,537,2777,9797,7705,1
0,160,119,46,0,1,1,1,0,1,1,5,5,5,6,2,4642,9996,5020,2019,0
1,206,49,23,0,1,1,0,0,5,6,3,4,3,3,5,2791,9887,8375,9014,0
1,184,92,15,1,0,1,0,1,4,3,6,6,5,5,3,9608,3324,6715,7086,0
1,152,49,24,0,1,0,1,0,2,5,4,2,6,2,2,8437,7630,9595,6730,0
0,192,123,14,1,1,1,1,1,4,5,6,3,3,3,5,8268,8044,4219,4457,0
1,146,68,16,0,0,0,1,0,5,7,5,3,1,1,2,6026,9750,5680,4797,0
0,181,56,27,0,1,1,1,1,1,2,2,3,6,6,5,9526,4440,4945,2237,0
1,184,102,59,0,0,0,1,1,1,5,6,6,4,2,1,7988,7667,6398,8807,0
1,200,47,58,0,1,0,1,0,5,3,2,7,7,4,3,1722,9165,9674,1759,1
1,164,103,50,1,1,0,1,0,1,5,6,1,4,4,2,6826,5295,4030,7519,1
1,173,73,57,0,1,1,1,1,3,6,1,4,1,1,5,7822,3296,7619,1711,0
0,146,81,13,0,0,1,1,1,5,1,5,4,5,2,2,9971,4304,1905,5387,0
1,142,122,26,0,0,1,0,1,5,5,5,2,2,5,4,2847,9206,6552,8189,0
